name,company,location,average_salary
Nhan Vien Kho,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,8.75
CHUYEN VIEN NHAN SU - IT,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,9.5
THUC TAP SINH KY THUAT BAO TRI - CO LUONG,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,6.5
Nhan Vien Bao Tri - Sua Chua May Moc,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,8.75
GIAM DOC KINH DOANH - O TO CHUYEN DUNG (Sale Manager),CONG TY CO PHAN O TO VU LINH,Ha Noi,35.2
Nhan Vien Thong Ke,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,8.0
NHAN VIEN KINH DOANH O TO,CONG TY CO PHAN O TO VU LINH,Bac Ninh,7.0
IT Helpdesk ( Binh Duong ),Cong Ty TNHH TM & KT Tin Hoc TTC,Binh Duong,11.0
(HN)Nhan Vien Telesales (Khong Yeu Cau Kinh Nghiem) - Thu Nhap Len Toi 30 Trieu,Neva Group,Ha Noi,22.5
NHAN VIEN VAN HANH MAY IN,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,10.0
NHAN VIEN THIET KE BAN VE DIEN (Tieng Nhat),CONG TY TOUTEC VIET NAM,TP HCM,9.0
CHUYEN VIEN KINH DOANH NGUYEN LIEU DO UONG,CONG TY TNHH THUONG MAI VA VAN TAI THAI TAN,TP HCM,25.0
Nhan Vien QC,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,8.5
NHAN VIEN CONTENT MARKEING (TUYEN GAP),CONG TY CO PHAN O TO VU LINH,Ha Noi,8.5
Ky Thuat Vien Van Hanh May,Cong Ty Co Phan Thuc Pham Va Do Uong Barett,Hung Yen,9.5
Nhan Vien Ky Thuat Dien,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,8.75
TRUONG BUU CUC (HO CHI MINH),Cong Ty Co Phan Hai Bon Bay,TP HCM,20.0
Nhan Vien Thiet Ke San Xuat,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,10.0
NHAN VIEN SALES (DA NANG) - Phong Van Truoc Tet & Onboard Sau Tet,Cong Ty Co Phan Hai Bon Bay,Da Nang,15.0
Nhan Vien Hanh Chinh Nhan Su,Cong Ty CP Dau Tu Va Phat Trien Thai Duong,Hung Yen,10.5
NHAN VIEN KINH DOANH - HO CHI MINH,Cong Ty TNHH SX TM DV Tan Tuong Khang,TP HCM,15.0
CHUYEN VIEN KINH DOANH NGUYEN LIEU DO UONG,CONG TY TNHH THUONG MAI VA VAN TAI THAI TAN,Ha Noi,25.0
BRAND MANAGER,Cong Ty Co Phan Hai Bon Bay,TP HCM,32.5
TRUONG BUU CUC (DONG NAI),Cong Ty Co Phan Hai Bon Bay,Dong Nai,17.0
Ky Thuat Vien Co Dien,Cong Ty Co Phan Thuc Pham Va Do Uong Barett,Hung Yen,9.5
FACEBOOK ADS,CONG TY TNHH THAM MY NGOC DUNG,TP HCM,19.0
NHAN VIEN THIET KE 2D,CONG TY TNHH THAM MY NGOC DUNG,TP HCM,13.8
NHAN VIEN KE TOAN THUE,CONG TY TNHH THAM MY NGOC DUNG,TP HCM,14.0
VIDEO EDITOR,CONG TY TNHH THAM MY NGOC DUNG,TP HCM,21.5
SEO STAFF,CONG TY TNHH THAM MY NGOC DUNG,TP HCM,14.0
CONG NHAN SAN XUAT,Cong Ty TNHH Uni-President Viet Nam,Binh Duong,10.0
NHAN VIEN NHAP LIEU SAN XUAT [Luong 8-12 Trieu],CONG TY CO PHAN THUC PHAM AN DIEN,Binh Duong,10.0
GIAM SAT KHO,CONG TY CO PHAN THUC PHAM AN DIEN,Binh Duong,15.0
NHAN VIEN QC [Luong 7-10 Trieu],CONG TY CO PHAN THUC PHAM AN DIEN,Binh Duong,8.5
NHAN VIEN SALE NOI DIA,CONG TY CO PHAN THUC PHAM AN DIEN,Binh Duong,17.5
NHAN VIEN NHAP LIEU KHO TP [Luong 8-12 Trieu],CONG TY CO PHAN THUC PHAM AN DIEN,Binh Duong,10.0
[HCM] Ke Toan Truong - Thu Duc,CONG TY CP TAP DOAN DAU TU MIEN NAM,TP HCM,45.0
NHAN VIEN PHIEN DICH HIEN TRUONG(12-17tr bao an o),Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,TP HCM,14.5
"[DA NANG]  Quan Ly To Hop (Cafe, Nha Hang, Beer Bub)",CONG TY CO PHAN DAT XANH MIEN TRUNG,Quang Binh,15.5
GIAM SAT CONG TRINH XAY DUNG 12-17tr,Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,Binh Duong,14.5
Tro Ly Bo Phan Kiem Phien Dich Trung - Anh,Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,TP HCM,12.5
NHAN VIEN KINH DOANH KEY ACCOUNT,Cong Ty Co Phan Hai Bon Bay,TP HCM,15.0
"Nhan Vien Ke Toan Thue - 765 Truong Chinh, Tan Phu, HCM",CONG TY CP TAP DOAN DAU TU MIEN NAM,TP HCM,10.0
NHAN VIEN VAN THU CONG TRINH (BIET TIENG TRUNG),Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,TP HCM,8.5
"[OceanEdu_Van Giang, Hung Yen] Chuyen Vien Cham Soc Khach Hang",He Thong Anh Ngu Quoc Te Ocean Edu,Hung Yen,12.0
Chuyen Vien Phu Trach LEED (Cong Trinh Xanh),Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,Long An,15.0
Nhan Vien Phien Dich Tieng Trung-Anh,Cong Ty TNHH Phat Trien Xay Dung Viet Nam Kien Hung,TP HCM,14.5
Nhan Vien Le Tan,Cong Ty CP Eurowindow,Binh Duong,7.5
[Cao Lo - Dong Anh - Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,9.0
[Hai Boi - H.Dong Anh - Ha Noi] Nhan Vien Tu Van Ban Hang,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,10.0
"CHUYEN VIEN TU VAN (LUONG 17,000,000VND - 26,000,000VND) -TUYEN GAP",NEST BY AIA HCM - CHI NHANH LANDMARK,TP HCM,21.5
[Phu Lo - Soc Son - Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,8.5
[Pho Ni - Soc Son - Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,8.5
"[Phung Hung - Ha Dong, Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop",Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,10.0
[Nguyen Thai Hoc - TX.Son Tay - Ha Noi] Nhan Vien Tu Van Ban Hang,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,10.0
[Phuc Lam - Chuong My - Ha Noi] Nhan Vien Tu Van Ban Hang Shop Moi Khai Truong,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,8.0
[Quang Bi - Chuong My - Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,8.5
[Nguyen Van Cu - Long Bien - Ha Noi] Nhan Vien Tu Van Ban Hang DTDD/Laptop,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,9.0
Nhan Vien Ky Thuat Vien Thong - Binh Duong,FPT Telecom,Binh Duong,11.5
[HANG GIAY-HOAN KIEM - HA NOI] Nhan Vien Tu Van Ban Hang,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,11.0
Nhan Vien Ky Thuat Ha Tang - FPT Dau Tieng - Binh Duong,FPT Telecom,Binh Duong,10.5
"[Tieu Khu My Lam, Phu Xuyen, Ha Noi] Nhan Vien Ke Toan Ban Hang / Thu Ngan",Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,8.0
"Chuyen Vien Telesale [Ocean Edu - Tien Du, Bac Ninh]",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
[Hoang Hoa Tham - Ba Dinh - Ha Noi] Nhan Vien Tu Van Ban Hang,Cong Ty Co Phan Ban Le Ky Thuat So FPT,Ha Noi,10.0
Truong Phong Kinh Doanh,FPT Telecom,Binh Duong,16.5
Nhan Vien Kho hang,Cong Ty TNHH Thuan Le,TP HCM,7.75
Chuyen Vien Tuyen Sinh - Ocean Edu Me Linh,He Thong Anh Ngu Quoc Te Ocean Edu,Ha Noi,12.0
Nhan Vien Thi Truong Dai Ly,Cong Ty CP Tap Doan Dau Tu HHG,Quang Ngai,14.0
"[OCEAN EDU - Tien Du, Bac Ninh] Tro Giang Tieng Anh Fulltime",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
"Nhan Vien Tu Van Qua Dien Thoai - Telesales (Phong van truoc Tet, di lam sau Tet)",Cong Ty Co Phan Giao Duc Chan Troi Moi - SYLVAN LEARNING VIETNAM,TP HCM,7.0
NHAN VIEN AN NINH,Cong Ty CP Tap Doan Dau Tu HHG,Quang Ngai,8.0
Nhan Vien Cham Soc Hoc Vien - Cham Soc Khach Hang,Cong Ty Co Phan Giao Duc Chan Troi Moi - SYLVAN LEARNING VIETNAM,TP HCM,7.5
Chuyen Vien Cham Soc Khach Hang [Ocean Edu - Hoa Binh],He Thong Anh Ngu Quoc Te Ocean Edu,Hoa Binh,12.0
[HCM - Cu Chi] Chuyen Vien Tu Van Tai Chinh | Kenh Bancassurance Ngan Hang Doi Tac,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
Nhan Vien Ban Hang,Cong Ty CP Tap Doan Dau Tu HHG,Quang Ngai,9.0
[MSB Le Loi] Chuyen Vien Tu Van Bao Hiem _ Kenh Doi Tac Ngan Hang Tai Tra Vinh,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Tra Vinh,16.0
"(Du An MSB Le Thanh Nghi) Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Doi Tac Ngan Hang Tai Hai Tan, Hai Duong",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,16.0
(OceanEdu_Yen Phong Bac Ninh) Nhan Vien Telesale,He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
[Nhon Trach - Dong Nai] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Dong Nai,14.0
[Quan 11] Nhan Vien Tu Van Tai Chinh Tieu Dung - Thu Nhap Tu 8-15 Trieu,VIETNAM CONCENTRIX SERVICES COMPANY LIMITED,TP HCM,11.5
[SEABANK Dai An - Q.Cau Giay ] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Lien Ket Ngan Hang Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
Customer Services Team Leader,VIETNAM CONCENTRIX SERVICES COMPANY LIMITED,TP HCM,16.5
[Seabank - My Dinh - Ha Noi] Chuyen Vien Hoach Dinh Tai Chinh _ Kenh Bancassurace,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
[OceanEdu_Yen Phong Bac Ninh) Nhan Vien Kinh Doanh,He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
[SeABank - Tan Binh] Chuyen Vien Tu Van San Pham Bao Hiem - Kenh Doi Tac Ngan Hang Tai HCM,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
Nu  Thu Kho,CONG TY CO PHAN NGOC TRAI LONG BEACH,TP HCM,7.5
[Quan 8] Chuyen Vien Tu Van San Pham Tai Chinh - Kenh Lien Ket Voi Du An Ngan Hang SeABank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
"[OceanEdu_ Yen Phong, Bac Ninh] Quan Ly Lop Hoc Tieng Anh",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
Chuyen Vien Tu Van Vien Bao Hiem | Kenh Lien Ket Ngan Hang [Ha Tinh],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Tinh,14.0
Service Manager (Japanese + English),DIGI-TEXX VIETNAM,TP HCM,29.3
[Quan Ha Dong] Chuyen Vien Tu Van Tai Chinh Cao Cap - Du An Hop Tac Ngan Hang SeABank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[Huyen Kinh Mon] Nhan Vien Tu Van Tai Chinh | Kenh Hop Tac Ngan Hang SeaBank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
Chuyen Vien Truyen Thong,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,9.0
[Du An MSB Tai Tp. Ha Long - Quang Ninh] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao - Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
IT Manager,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,48.1
[An Duong - Hai Phong] Chuyen Vien Hoach Dinh Tai Chinh - Du An Hop Tac Ngan Hang ShinhanBank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Phong,14.0
Nhan Vien Sales Admin,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,7.0
[Gia Loc - Hai Duong] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao - Du An Hop Tac Ngan Hang SeaBank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
Chuyen Vien Sang Tao Noi Dung Tiktok,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.5
Nhan Vien Video Editor,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,9.0
Nhan Vien IT Helpdesk,CONG TY CO PHAN GIAO DUC JAXTINA,Ha Noi,10.5
Chuyen Vien Hoach Dinh Tai Chinh Cap Cao | Kenh Bancassurance [Vinh Yen - Vinh Phuc],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Vinh Phuc,14.0
[HCM - Quan 5] Chuyen Vien Tu Van Bao Hiem Cap Cao | Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
[Chi Linh - Hai Duong] Chuyen Vien Tu Van Tai Chinh - Kenh Hop Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
[Hoang Hoa Tham - Ba Dinh] Chuyen Vien Tu Van San Pham Bao Hiem - Kenh Lien Ket Ngan Hang SeABank Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,14.0
[Tam Nong - Dong Thap] Chuyen Vien Tu Van Bao Hiem Cap Cao - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Dong Thap,14.0
[Thanh Hoa] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Thanh Hoa,14.0
Chuyen Vien Tu Van Bao Hiem Cap Cao | Kenh Lien Ket Ngan Hang [Quang Ngai],Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ngai,14.0
[Thu Dau Mot - Binh Duong] Chuyen Vien Tu Van Bao Hiem Cap Cao | Kenh Hop Tac Ngan Hang - SeABank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Binh Duong,16.0
[TP Vinh - Nghe An] Chuyen Vien Tu Van Bao Hiem Cap Cao | Kenh Hop Tac Ngan Hang - SeABank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Nghe An,16.0
[Le Thai To - Ha Noi] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Bancassurance ShinhanBank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
[Binh Chanh - HCM] Chuyen Vien Hoach Dinh Tai Chinh  - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,13.5
[Cam Ranh - Khanh Hoa] Chuyen Vien Tu Van Tai Chinh Cap Cao - Kenh Hop Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Khanh Hoa,14.0
[MSB - Da Lat - Lam Dong] Chuyen Vien Kinh Doanh Bao Hiem - Lam Viec Tai Kenh Ngan Hang Doi Tac,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Lam Dong,14.0
[ TP Thai Nguyen] Nhan Vien Tu Van San Pham Bao Hiem - Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Thai Nguyen,14.0
[MSB - Cau Giay- Ha Noi] Tu Van Vien San Pham Tai Chinh - Kenh Bancassuarance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
[Cam Ranh - Khanh Hoa] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao - Kenh Doi Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Khanh Hoa,14.0
ADMIN KINH DOANH DU AN,Cong ty TNHH Cong Nghiep Nghe Nang,Binh Duong,9.0
[Q. Thanh Khe - Da Nang] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Da Nang,14.0
GIAM SAT THI CONG CONG TRINH CO KHI,Cong ty TNHH Cong Nghiep Nghe Nang,Binh Duong,20.0
"[OceanEdu_ Viet Yen, Bac Giang] Nhan Vien Kinh Doanh",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
"Tu Van Vien Bao Hiem Kenh Hop Tac Ngan Hang| Lam Viec Tai Ngan Hang Seabank Dai Tu, Thai Nguyen| Luong tu 480USD",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Thai Nguyen,16.0
Chuyen Vien Tuyen Sinh [Ocean Edu Viet Yen],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,10.0
[Tra Vinh] Chuyen Vien Tu Van Tai Chinh Cap Cao | Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Tra Vinh,14.0
"[OceanEdu_Tan Yen, Bac Giang] Tro Giang Tieng Anh Fulltime",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
[Dong Hoi - Quang Binh] Chuyen Vien Tu Van Bao Hiem Cap Cao - Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Binh,14.0
NHAN VIEN MUA HANG NHAP KHAU,CONG TY CO PHAN NHUA HOA SEN,Ba Ria - Vung Tau,11.0
[Go Vap - HCM] Chuyen Vien Hoach Dinh Tai Chinh | Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
Chuyen Vien Tuyen Sinh [Ocean Edu Tan Yen],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
[Cu Chi - HCM] Chuyen Vien Hoach Dinh Tai Chinh | Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
"HOA VIEN KIEN TRUC, KY THUAT VIEN CAD (AUTOCAD, JWW) (IDIN)",IDEA INTERIOR JOINT STOCK COMPANY,TP HCM,9.5
[Quan 8 - HCM] Chuyen Vien Tu Van Tai Chinh | Kenh Doi Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,14.0
NHAN VIEN THIET KE VE PHOI CANH KIEN TRUC 3D (IDIN),IDEA TECHNOLOGY DEVELOPMENT JSC,TP HCM,8.5
[MSB - Dong Da] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Bancassuarance Tai Ha Noi,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Ha Noi,16.0
Chuyen Vien Telesale [Ocean Edu - Tu Son],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
Nhan Vien Kinh Doanh [Ocean Edu Tu Son],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
"Nhan Vien Bao Hanh Sua Chua (Hoan Thien, Sua Chua San Pham Dien Tu) - Thu Nhap On Dinh, Di Lam Ngay",CONG TY TNHH PHAT TRIEN CONG NGHE DIEN TU BINH ANH,Ha Noi,7.5
[Kon Tum] Chuyen Vien Tu Van Bao Hiem - Kenh Lien Ket Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Kon Tum,14.0
NHAN VIEN KINH DOANH (NGUOI NHAT) (ITTC),IDEA TECHNOLOGY TRADING JSC,TP HCM,61.0
[Chi Linh - Hai Duong] Chuyen Vien Tu Van San Pham Tai Chinh - Kenh Lien Ket Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
[Tien An - TP. Bac Ninh] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Hop Tac Ngan Hang Seabank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Bac Ninh,14.0
Ky Su Ha Tang (camera) - Tieng Anh - HCM,CareerLink's Client,TP HCM,12.9
"Chuyen Vien Tu Van Tai Chinh _ Kenh Hop Tac Ngan Hang _ Lam viec tai Seabank Le Nin, Nghe An",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Nghe An,16.0
NHAN VIEN THU NO TRUC TIEP TAI DONG TRIEU - MAO KHE (THU NHAP CAO),"HD SAISON FINANCE CO., LTD.",Quang Ninh,17.5
"[Dong Xoai, Binh Phuoc] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Doi Tac Ngan Hang MSB",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Binh Phuoc,14.0
[Kon Tum] Chuyen Vien Hoach Dinh Tai Chinh - Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Kon Tum,14.0
[TP.Hai Duong] Chuyen Vien Hoach Dinh Tai Chinh Cap Cao | Kenh Lien Ket Ngan Hang SeaBank,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Duong,14.0
[TT.Hue] Chuyen Vien Hoach Dinh Tai Chinh | Kenh Hop Tac Ngan Hang,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Thua Thien - Hue,14.0
"Chuyen Vien Tu Van Tai Chinh Cao Cap | Kenh Hop Tac Ngan Hang Lam Viec Tai Ngan Hang PGD SeAbank, Le Van Sy ( Quan 3)",Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,TP HCM,16.0
[ TP Hai Phong] Chuyen Vien Hoach Dinh Tai Chinh | Kenh Bancassurance,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Hai Phong,14.0
[Cam Pha - Quang Ninh] Chuyen Vien Tu Van Tai Chinh - Kenh Hop Tac Ngan Hang MSB,Cong Ty TNHH BHNT Prudential Viet Nam - Bo Phan Hop Tac Kinh Doanh,Quang Ninh,16.0
"[OceanEdu_Tan Yen, Bac Giang] Quan Ly Lop Hoc Tieng Anh",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
"[OceanEdu_ Tan Yen, Bac Giang] Nhan Vien Telesale",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
Nhan Vien Kinh Doanh [Ocean Edu Tan Yen],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Giang,12.0
"[OCEAN EDU - Tu Son, Bac Ninh] Chu Nhiem Lop Anh Ngu",He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,12.0
NHAN VIEN KINH DOANH BIET TIENG NHAT (ITTC),IDEA TECHNOLOGY TRADING JSC,TP HCM,18.0
Giam Doc Chi Nhanh [Ocean Edu Tu Son 2],He Thong Anh Ngu Quoc Te Ocean Edu,Bac Ninh,26.0
Chuyen Vien Cham Soc Khach Hang [Ocean Edu Hai Duong 2],He Thong Anh Ngu Quoc Te Ocean Edu,Hai Duong,12.0
[Farm Wineco Lam Dong] Chuyen Vien Ky Thuat San Xuat Mang Xa Lach,CONG TY CO PHAN DICH VU THUONG MAI TONG HOP WINCOMMERCE,Lam Dong,13.5
TRUONG PHONG KINH DOANH,CONG TY TNHH DAEYEONG VINA,Dong Nai,40.0
Chuyen Vien Tiep Thi Thuong Mai (Trade Marketing Executive),Cong Ty Co Phan Thuc Pham Dinh Duong NutiFood,TP HCM,13.0
TRADE MARKETING EXCUTIVE,"Cong Ty TNHH Phan Phoi Tien Tien - Advanced Distribution Co., Ltd. (AD)",TP HCM,18.5
Marketing Staff (E-commerce) - Quan 1,CareerLink's Client,TP HCM,15.0
"IT Team Leader - Cau Giay, Ha Noi (Tieng Anh)",CareerLink's Client,Ha Noi,40.0
Sales Assistant Manager - Kitchen equipment - HCM,CareerLink's Client,TP HCM,35.0
Nhan Vien Telesale [Ocean Edu Luong Son],He Thong Anh Ngu Quoc Te Ocean Edu,Hoa Binh,12.0
NHAN VIEN THU NO TRUC TIEP TAI NGHE AN,"HD SAISON FINANCE CO., LTD.",Nghe An,17.5
Sales Engineer Leader,CareerLink's Client,TP HCM,43.4
NHAN VIEN THU HOI NO - VINH LONG,"HD SAISON FINANCE CO., LTD.",Vinh Long,20.0
Chuyen Vien Kinh Doanh [Ocean Edu Hai Duong 2],He Thong Anh Ngu Quoc Te Ocean Edu,Hai Duong,12.0
NHAN VIEN THU NO TRUC TIEP TAI HAI DUONG (THU NHAP CAO),"HD SAISON FINANCE CO., LTD.",Hai Duong,17.5
NHAN VIEN PHAT TRIEN THI TRUONG DUOC - MY PHAM,Tap Doan Thanh Hang,Ha Noi,12.5
NHAN VIEN THU NO TRUC TIEP TAI LAI CHAU - THU NHAP HAP DAN,"HD SAISON FINANCE CO., LTD.",Lai Chau,16.5
"Truong Phong Ky Thuat - KCN VISIP II, Binh Duong",CareerLink's Client,Binh Duong,27.0
