name,company,location,average_salary
Giao Vien Day Tre Tai Trung Tam Toan Quoc (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,Long An,10.0
Giao Vien Day Tre Tai Trung Tam Toan Quoc (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,Dong Nai,10.0
Cham Soc Khach Hang Tai Hoai Duc Ha Noi (Di Lam Sau Tet),Cong Ty CP DT Giao Duc Va Dao Tao Quoc Te Rong Viet,Ha Noi,8.0
Truong Phong Dao Tao,Cong Ty TNHH Thuong Mai G - World,TP HCM,20.0
Nhan Vien Kinh Doanh,Cong Ty TNHH Cham Soc Sac Dep Lynh Farma,Ha Noi,20.0
Nhan Vien Kinh Doanh,Cong Ty TNHH Cham Soc Sac Dep Lynh Farma,Hai Phong,20.0
Nhan Vien Kinh Doanh,Cong Ty TNHH Cham Soc Sac Dep Lynh Farma,Quang Ninh,20.0
Nhan Vien Thu Hoi No,Cong Ty TNHH Mua Ban No Welcome,TP HCM,30.0
Automation Engineer,CONG TY TNHH SAINT- GOBAIN VIET NAM,Long An,15.5
Tro Giang Mam Non,Cong Ty Trach Nhiem Huu Han Truong Quoc Te Saigon Montessori,TP HCM,8.0
Leader Truyen Thong,Cong Ty Tnhh Van Hoa Va Truyen Thong Az Viet Nam,Ha Noi,15.0
Fashion Designer - Thiet Ke Thoi Trang,Cong Ty TNHH Gdj Fashion,TP HCM,8.5
Nhan Vien Kinh Doanh [Khanh Hoa],CONG TY TNHH MTV SEAWINDOW,Khanh Hoa,12.5
Nhan Vien Ky Thuat Sua Chua Khuon Duc Nhua,Cong Ty TNHH Elentec Viet Nam,Ha Noi,11.5
Kien Truc Su Quy Hoach Tai Phu Tho,Cong Ty TNHH Xay Dung Tu Lap,Phu Tho,21.5
Nhan Vien Ke Toan Thue,Cong Ty TNHH Tran Vinh,Ba Ria - Vung Tau,12.5
Nhan Vien Tu Van Bao Hiem Suc Khoe [Khong Yeu Cau Kinh Nghiem],Cong ty Tai Chinh TNHH Ngan Hang Viet Nam Thinh Vuong SMBC,TP HCM,17.5
Chuyen Vien Kinh Doanh Du An Chu Lai,Cong Ty CP Son Ha Sai Gon,Quang Nam,18.5
Nhan Vien Ban Hang Thoi Trang Cao Cap,Cong Ty Co Phan Maison Retail Management International,TP HCM,8.5
Bien Phien Dich Tieng Nhat,Cong Ty TNHH Wonderful Sai Gon Electrics,Binh Duong,14.0
Nhan Vien Ke Toan Thue,Cong Ty TNHH Ferroli Asean,Ha Noi,9.5
Pho Giam Doc Phong Giao Dich Cai Lay - Tien Giang,Ngan Hang Thuong Mai Co Phan Kien Long,Tien Giang,17.5
Nhan Vien Le Tan - Quan 7,Cong Ty TNHH CBRE (Viet Nam),Ha Noi,6.0
Nhan Vien Le Tan - Quan 7,Cong Ty TNHH CBRE (Viet Nam),TP HCM,6.0
Giao Vien Tieng Anh,Cong Ty Co Phan Giao Duc Van Xuan,Dak Lak,11.5
Sales Admin (Uu Tien Biet Tieng Anh),Cong Ty Co Phan Ung Dung Cong Nghe Minh Ha,TP HCM,8.5
Dai Dien Ban Hang Khu Vuc,Cong Ty TNHH Vien Thong Tvt,TP HCM,25.0
Truong Bo Phan Ky Thuat Toa Nha Cua Tap Doan,Cong Ty Co Phan Thuong Mai Dich Vu Tong Hop Hai Ba Trung,Ha Noi,16.5
Nhan Vien Van Phong Kiem Chinh Gia (Phong Van Qua Tet Lam),Tai Em,TP HCM,16.0
Ke Toan Tong Hop,Cong Ty TNHH Thuong Mai Dich Vu Y Te Thien Phu,TP HCM,12.5
Nhan Vien Ke Toan Tong Hop - Di Lam Sau Tet,Cong Ty TNHH Xnk Banika,Bac Ninh,10.0
Quality Controller (QC) - Kiem Soat Chat Luong - Da Nang - Lam Viec Theo Ca 8 Tieng,Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Da Nang,10.0
Nhan Vien Tro Ly Kinh Doanh & Van Phong,CONG TY TNHH THUONG MAI - SAN XUAT - DICH VU VIET - HAN,TP HCM,11.0
Process Engineer (Production Engineering Center) - Up To $ 1000,Cong Ty TNHH Sai Gon Stec,Binh Duong,17.5
Kien Truc Su (Ra Tet Di Lam),Cong Ty Co Phan Xay Dung Va Cong Nghe Hong Ha,Ha Noi,9.5
"Nhan Vien Kinh Doanh Thi Truong Phong Van Sau Tet, Di Lam Luon",Cong Ty TNHH Thiet Bi Va Cong Nghe Minh Ha,Ha Noi,13.5
"Nhan Vien Kinh Doanh Thi Truong Phong Van Sau Tet, Di Lam Luon",Cong Ty TNHH Thiet Bi Va Cong Nghe Minh Ha,TP HCM,13.5
Quan Ly Nha Hang Lam Viec Tai Hai Phong,Cong Ty TNHH Hoang Cam Viet Nam,Hai Phong,9.0
Nhan Vien Ke Toan Kho Lam Viec Tai La Phu - Hoai Duc,Cong Ty TNHH San Xuat Thuong Mai & In Bao Bi Netviet,Ha Noi,7.0
Tai Xe Lai Xe,Cong Ty TNHH Xuat Nhap Khau Hurom Juice Cafe,TP HCM,8.5
Giao Vien Toan Cap 2 Quan Binh Tan TPHCM,Cong Ty TNHH MTV Dau Tu Va Phat Trien Giao Duc Hoan Minh Hung,TP HCM,6.5
"Giao Vien Mam Non - Quan 11, Tan Phu",Cong Ty Co Phan Dau Tu Va Phat Trien Tri Nhan Tam,TP HCM,8.0
Nhan Vien Marketing - Di Lam Sau Tet,Cong Ty Co Phan Dau Tu Xay Dung Nha Viet A&c,Ha Noi,15.0
2D Game Artist - Game Designer,Ibean Studio,TP HCM,16.5
Nhan Vien Phuc Vu Tram Mi - Fulltime,Cong Ty Co Phan Acecook Viet Nam,TP HCM,8.0
Quan Ly Rooftop Bar Giao Tiep Tieng Han - Phong Van Di Lam Ngay,Cong Ty Tnhh The Win Star,TP HCM,25.0
Ke Toan Noi Bo (Khong Yeu Cau Bao Cao Thue) - Phong Van Di Lam Ngay,Cong Ty Tnhh The Win Star,TP HCM,8.5
Le Tan Khach San Giao Tiep Tieng Han - Phong Van Di Lam Ngay,Cong Ty Tnhh The Win Star,TP HCM,12.5
Senior Expert Of Development Center (Up To $ 1000),Cong Ty TNHH Sai Gon Stec,Binh Duong,17.5
Nhan Vien Kinh Doanh,Cong Ty Co Phan Co Dien Thuan Phong Thuy,TP HCM,12.5
Nhan Vien Kinh Doanh Lam Viec Tp HCM,Cong Ty TNHH Xay Dung The Hung,TP HCM,7.0
Thuc Tap Sinh Lam Viec Tai Canada,Cong Ty TNHH Di Tru Va Dau Tu Cic,TP HCM,37.5
Giam Sat Ban Hang - Da Nang,Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Da Nang,17.5
Nhan Vien Ban Hang Kenh Dai Ly - Dong Thap,Cong Ty TNHH Nuoc Giai Khat Coca-Cola Viet Nam,Dong Thap,10.0
Nhan Vien Ke Toan / Ga Executive,Cong Ty TNHH TM DV Tan Hiep Phat,Binh Duong,11.0
Nhan Vien Tu Van Tin Dung Tra Gop (Tp. Ho Chi Minh),Cty Tai Chinh TNHH MTV Mirae Asset (Viet Nam),TP HCM,8.5
Nhan Vien Tu Van Tin Dung Tra Gop (Tp. Ho Chi Minh),Cty Tai Chinh TNHH MTV Mirae Asset (Viet Nam),Binh Duong,8.5
Nhan Vien Tu Van Tin Dung Tra Gop (Tp. Ho Chi Minh),Cty Tai Chinh TNHH MTV Mirae Asset (Viet Nam),Tay Ninh,8.5
Nhan Vien Tu Van Tin Dung Tra Gop (Tp. Ho Chi Minh),Cty Tai Chinh TNHH MTV Mirae Asset (Viet Nam),Toan quoc,8.5
Nhan Vien Tu Van Tin Dung Tra Gop (Tp. Ho Chi Minh),Cty Tai Chinh TNHH MTV Mirae Asset (Viet Nam),Dong Nai,8.5
"Nhan Vien Thu Hoi No Tai Dak Lak, Dak Nong",Cong Ty Tai Chinh TNHH Hd Saison,Dak Lak,11.0
"Nhan Vien Thu Hoi No Tai Dak Lak, Dak Nong",Cong Ty Tai Chinh TNHH Hd Saison,Dak Nong,11.0
Nhan Vien Thu Hoi No Truc Tiep Tai Dong Nai,Cong Ty Tai Chinh TNHH Hd Saison,Dong Nai,17.5
Nhan Vien Thu Hoi No Thuc Dia - Toan Thu Do Ha Noi,Cong Ty Tai Chinh TNHH Hd Saison,Ha Noi,22.5
"Nhan Vien Thu Hoi No Tai Thai Hoa, Nghia Dan - Nghe An",Cong Ty Tai Chinh TNHH Hd Saison,Nghe An,20.0
Nhan Vien Thu Hoi No Truc Tiep Tai Lai Chau,Cong Ty Tai Chinh TNHH Hd Saison,Lai Chau,20.0
Nhan Vien Thu Hoi No - Phu Yen,Cong Ty Tai Chinh TNHH Hd Saison,Phu Yen,17.5
Nhan Vien Thu Hoi No - Quang Tri,Cong Ty Tai Chinh TNHH Hd Saison,Quang Tri,17.5
Nhan Vien Thu Hoi No - Quang Ngai,Cong Ty Tai Chinh TNHH Hd Saison,Quang Ngai,17.5
Nhan Vien Thu Hoi No - Kon Tum,Cong Ty Tai Chinh TNHH Hd Saison,Kon Tum,17.5
Nhan Vien Thu Hoi No Truc Tiep- Quang Nam,Cong Ty Tai Chinh TNHH Hd Saison,Quang Nam,17.5
Nhan Vien Thu Hoi No Truc Tiep- Quang Binh,Cong Ty Tai Chinh TNHH Hd Saison,Quang Binh,17.5
Nhan Vien Thu Hoi No Truc Tiep - Khanh Hoa,Cong Ty Tai Chinh TNHH Hd Saison,Khanh Hoa,17.5
Nhan Vien Thu Hoi No Truc Tiep Tai Tinh Gia Lai,Cong Ty Tai Chinh TNHH Hd Saison,Gia Lai,17.5
Nhan Vien Thu Hoi No Truc Tiep Tai Da Nang,Cong Ty Tai Chinh TNHH Hd Saison,Da Nang,17.5
Nhan Vien Thu Hoi No Truc Tiep - Tinh Binh Dinh,Cong Ty Tai Chinh TNHH Hd Saison,Binh Dinh,17.5
"Nhan Vien Tiep Nhan Va Tra Loi Kenh Chat, Email Shopee - Nhan Viec Sau Tet",CN Cong Ty CP RELIA Viet Nam Tai TP HCM,TP HCM,7.5
Tong Dai Truc Hotline Cham Soc Khach Hang Sony - Phong Van Online - Nhan Viec Sau Tet,CN Cong Ty CP RELIA Viet Nam Tai TP HCM,TP HCM,7.0
Nhan Vien Ban Hang [Ba Ria - Vung Tau] (Full Time / Part Time),Cong Ty TNHH Mot Thanh Vien Thuong Mai Va Dau Tu Lien A Chau,Ba Ria - Vung Tau,6.5
Nhan Vien Quan Ly Chat Luong / Iso,Cong ty CP San Xuat Co khi Duy Phong,TP HCM,12.0
(Nam) Nhan Vien Kinh Doanh Den Chieu Sang Thu Nhap Tren 10 Trieu- Di Lam Ngay,Cong Ty TNHH TMDV The He Xanh.,TP HCM,12.5
Nhan Vien Sales Duoc My Pham Nhat Thu Nhap Den 10 Trieu / Thang (Nhan Viec Sau Tet),Cong Ty Co Phan Cong Ket Noi Sato,Ha Noi,23.5
Nhan Vien Sales Duoc My Pham Nhat Thu Nhap Den 10 Trieu / Thang (Nhan Viec Sau Tet),Cong Ty Co Phan Cong Ket Noi Sato,TP HCM,23.5
Nhan Vien Phuc Vu (He Thong Tra Sua Hot&cold),Cong Ty TNHH La Cam (He Thong Tra Sua Va Xien Que Hot&Cold),TP HCM,5.5
"(Quan 1, HCM) Nhan Vien Thiet Ke Bo Mach Deo Fpc",Cong Ty TNHH Thiet Bi Ots Viet Nam,TP HCM,7.5
Giam Sat Kinh Doanh (Nghanh Son),"Cong Ty 4 Oranges Co.,ltd",Binh Thuan,10.0
Ke Toan Hoa Don,Cong Ty Trach Nhiem Huu Han Thuong Mai Nguyen Chi,Ha Noi,10.0
Import - Export Executive (Temporary Contract 12 Months),Cong Ty Lien Doanh Orana Viet Nam,TP HCM,11.0
Tai Xe Lai Xe Dau D,Cong Ty TNHH Du Lich Va Dich Vu Van Chuyen Hoang Hai Tung,Quang Nam,8.5
Tai Xe Lai Xe Dau D,Cong Ty TNHH Du Lich Va Dich Vu Van Chuyen Hoang Hai Tung,Da Nang,8.5
Ke Toan Cong No (Di Lam Sau Tet),Cong Ty Trach Nhiem Huu Han Thuong Mai Nguyen Chi,Ha Noi,8.5
Giam Sat Nha Hang,Cong Ty TNHH La Cala By Mia,TP HCM,12.5
Graphic Designer,Cong Ty TNHH A New Day Sh Group,TP HCM,12.5
Nhan Vien Thu Hoi No Truc Tiep Hoa Binh,Cong Ty Tai Chinh TNHH Hd Saison,Hoa Binh,20.0
Nhan Vien Thu Hoi No Truc Tiep Tai Thai Nguyen,Cong Ty Tai Chinh TNHH Hd Saison,Thai Nguyen,20.0
Nhan Vien Thu Hoi No Truc Tiep Tai Cao Bang,Cong Ty Tai Chinh TNHH Hd Saison,Cao Bang,20.0
Bac Ninh - Nhan Vien Thu Hoi No Truc Tiep,Cong Ty Tai Chinh TNHH Hd Saison,Bac Ninh,17.5
Bac Ninh - Nhan Vien Thu Hoi No Truc Tiep,Cong Ty Tai Chinh TNHH Hd Saison,Ha Giang,17.5
Bac Ninh - Nhan Vien Thu Hoi No Truc Tiep,Cong Ty Tai Chinh TNHH Hd Saison,Ha Nam,17.5
"Nhan Vien Thu Hoi No - Soc Trang, Hau Giang",Cong Ty Tai Chinh TNHH Hd Saison,Hau Giang,20.0
"Nhan Vien Thu Hoi No - Soc Trang, Hau Giang",Cong Ty Tai Chinh TNHH Hd Saison,Soc Trang,20.0
Nhan Vien Tu Van Tin Dung Kenh Tra Gop,Cong Ty Tai Chinh TNHH Hd Saison,Ha Noi,11.5
Nhan Vien Tu Van Tin Dung Kenh Tra Gop,Cong Ty Tai Chinh TNHH Hd Saison,Hai Duong,11.5
Nhan Vien Tu Van Tin Dung Kenh Tra Gop,Cong Ty Tai Chinh TNHH Hd Saison,Hung Yen,11.5
"Nhan Vien Thu Hoi No Tai Tay Ninh, Binh Duong",Cong Ty Tai Chinh TNHH Hd Saison,Binh Duong,11.0
"Nhan Vien Thu Hoi No Tai Tay Ninh, Binh Duong",Cong Ty Tai Chinh TNHH Hd Saison,Tay Ninh,11.0
Nhan Vien Thu Hoi No Tai Binh Phuoc,Cong Ty Tai Chinh TNHH Hd Saison,Binh Phuoc,11.0
"Nhan Vien Thu Hoi No Tai Lam Dong, Binh Thuan",Cong Ty Tai Chinh TNHH Hd Saison,Binh Thuan,11.0
"Nhan Vien Thu Hoi No Tai Lam Dong, Binh Thuan",Cong Ty Tai Chinh TNHH Hd Saison,Lam Dong,11.0
Nhan Vien Thu Hoi No Tai Quang Ninh,Cong Ty Tai Chinh TNHH Hd Saison,Quang Ninh,20.0
Nhan Vien Thu Hoi No Tai Hai Duong,Cong Ty Tai Chinh TNHH Hd Saison,Hai Duong,20.0
Nhan Vien Thu Hoi No Truc Tiep Tai Nha Khu Vuc Bac Giang,Cong Ty Tai Chinh TNHH Hd Saison,Bac Giang,20.0
Nhan Vien Thu Hoi No - Kien Giang,Cong Ty Tai Chinh TNHH Hd Saison,Kien Giang,17.5
Nhan Vien Thu Hoi No - Vinh Long,Cong Ty Tai Chinh TNHH Hd Saison,Vinh Long,17.5
Nhan Vien Thu Hoi No - Tra Vinh,Cong Ty Tai Chinh TNHH Hd Saison,Tra Vinh,17.5
Nhan Vien Thu Hoi No - Long An,Cong Ty Tai Chinh TNHH Hd Saison,Long An,17.5
Nhan Vien Thu Hoi No - Ben Tre,Cong Ty Tai Chinh TNHH Hd Saison,Ben Tre,17.5
"Nhan Vien Thu Hoi No Truc Tiep Tai Moc Chau, Phu Yen - Son La",Cong Ty Tai Chinh TNHH Hd Saison,Son La,20.0
Nhan Vien Giao Hang Tai Tuyen Quang,Cong Ty TNHH Shopee Express,Tuyen Quang,11.0
Nhan Vien Giao Hang Tai Hai Duong,Cong Ty TNHH Shopee Express,Hai Duong,11.0
Nhan Vien Giao Hang Tai Ninh Binh,Cong Ty TNHH Shopee Express,Ninh Binh,11.0
Nhan Vien Giao Hang Tai Ha Nam,Cong Ty TNHH Shopee Express,Ha Nam,11.0
Nhan Vien Giao Hang Tai Thanh Hoa,Cong Ty TNHH Shopee Express,Thanh Hoa,11.0
Nhan Vien Giao Hang Tai Dien Bien,Cong Ty TNHH Shopee Express,Dien Bien,11.0
Nhan Vien Giao Hang Tai Quang Ninh,Cong Ty TNHH Shopee Express,Quang Ninh,11.0
Nhan Vien Giao Hang Tai Lao Cai,Cong Ty TNHH Shopee Express,Lao Cai,11.0
Nhan Vien Giao Hang Tai Dak Nong,Cong Ty TNHH Shopee Express,Dak Nong,11.0
Nhan Vien Giao Hang Tai Quang Nam,Cong Ty TNHH Shopee Express,Quang Nam,11.0
Nhan Vien Giao Hang Tai Kon Tum,Cong Ty TNHH Shopee Express,Kon Tum,11.0
Nhan Vien Giao Hang Tai Hau Giang,Cong Ty TNHH Shopee Express,Hau Giang,11.0
Nhan Vien Giao Hang Tai Binh Phuoc,Cong Ty TNHH Shopee Express,Binh Phuoc,11.0
Nhan Vien Giao Hang Tai Tay Ninh,Cong Ty TNHH Shopee Express,Tay Ninh,11.0
Nhan Vien Giao Hang Tai Binh Dinh,Cong Ty TNHH Shopee Express,Binh Dinh,11.0
Nhan Vien Giao Hang Tai Khanh Hoa,Cong Ty TNHH Shopee Express,Khanh Hoa,11.0
Nhan Vien Giao Hang Tai Quang Binh,Cong Ty TNHH Shopee Express,Quang Binh,11.0
Nhan Vien Giao Hang Tai Nghe An,Cong Ty TNHH Shopee Express,Nghe An,11.0
Nhan Vien Giao Hang Tai Ha Tinh,Cong Ty TNHH Shopee Express,Ha Tinh,11.0
Nhan Vien Giao Hang Tai Binh Thuan,Cong Ty TNHH Shopee Express,Binh Thuan,11.0
Truong Tram Giao Nhan Tai Hung Yen,Cong Ty TNHH Shopee Express,Hung Yen,10.0
Truong Tram Giao Nhan Tai Quang Ninh,Cong Ty TNHH Shopee Express,Quang Ninh,10.0
Truong Tram Giao Nhan Tai Hai Phong,Cong Ty TNHH Shopee Express,Hai Phong,10.0
Truong Tram Giao Nhan Tai Nam Dinh,Cong Ty TNHH Shopee Express,Nam Dinh,10.0
Truong Tram Giao Nhan Tai Phu Tho,Cong Ty TNHH Shopee Express,Phu Tho,10.0
Truong Tram Giao Nhan Tai Long An,Cong Ty TNHH Shopee Express,Long An,10.0
Truong Tram Giao Nhan Tai Quang Nam,Cong Ty TNHH Shopee Express,Quang Nam,10.0
Truong Tram Giao Nhan Tai Binh Phuoc,Cong Ty TNHH Shopee Express,Binh Phuoc,10.0
Truong Tram Giao Nhan Tai Tay Ninh,Cong Ty TNHH Shopee Express,Tay Ninh,10.0
Nhan Vien Giao Hang Tai Hung Yen,Cong Ty TNHH Shopee Express,Hung Yen,11.0
Nhan Vien Giao Hang Tai Hoa Binh,Cong Ty TNHH Shopee Express,Hoa Binh,11.0
Giam Sat Ban Hang - Nghe An,Cong Ty TNHH Nuoc Giai Khat Suntory Pepsico Viet Nam,Bac Giang,27.0
Ky Thuat Dien Tai Go Vap,Cong Ty TNHH Dich Vu Ky Thuat Dien Psc,TP HCM,8.5
Nhan Vien Tu Van Thu Hoi Khoan Vay (Co The Nhan Sau Tet),Cong Ty TNHH Collectius Cms Viet Nam,TP HCM,10.5
Truong Quay Che Bien Thuc An,He Thong Big C Viet Nam (Cong Ty TNHH Dich Vu EB),Thai Binh,8.5
Sale Tour - Nhan Vien Kinh Doanh Tour Du Lich,Carnival - Cty TNHH MTV DV DL Le Hoi,TP HCM,7.5
Chuyen Vien Phap Che (Di Lam Ngay),Cong Ty TNHH Elipsport,TP HCM,22.5
Quan Ly San Xuat Sen,Cong Ty TNHH Yaban Chain Industrial VIET NAM,Binh Duong,12.5
"Quan Ly Trinh Duoc Vien (Mien Tay, Mien Dong, Tay Nguyen)",Cong Ty TNHH TM Botania,Tien Giang,22.5
"Quan Ly Trinh Duoc Vien (Mien Tay, Mien Dong, Tay Nguyen)",Cong Ty TNHH TM Botania,Vinh Long,22.5
"Quan Ly Trinh Duoc Vien (Mien Tay, Mien Dong, Tay Nguyen)",Cong Ty TNHH TM Botania,Dak Lak,22.5
"Quan Ly Trinh Duoc Vien (Mien Tay, Mien Dong, Tay Nguyen)",Cong Ty TNHH TM Botania,Dong Nai,22.5
"Quan Ly Trinh Duoc Vien (Mien Tay, Mien Dong, Tay Nguyen)",Cong Ty TNHH TM Botania,Dong Thap,22.5
Nhan Vien Van Hanh May Tien- Phay CNC,Cong Ty TNHH Ky Nghe Soi,TP HCM,8.5
Nhan Vien Van Hanh May Tien- Phay CNC,Cong Ty TNHH Ky Nghe Soi,Binh Duong,8.5
Nhan Vien Kinh Doanh Dai Ly / Diem Ban,Cong Ty Co Phan Dau Tu Tai Chinh Pfs,TP HCM,17.0
Cham Soc Khach Hang Qua Dien Thoai,Cong Ty TNHH Vuong Tung,Binh Duong,10.0
Graphic Designer-Nhan Vien Thiet Ke,Cong Ty TNHH Thuong Mai Thuy San Thien Nha Tom,TP HCM,11.0
Trinh Duoc Vien Kenh Benh Vien - Binh Duong,Cong Ty TNHH Merap Trading,Binh Duong,16.0
Truong Phong Ke Hoach San Xuat,Cong Ty TNHH Ho Nai II,Dong Nai,17.5
Nhan Vien Lao Cong,Cong Ty Co Phan Serepok,TP HCM,7.5
Ke Toan Vien - Di Lam Ngay (Co The Di Lam Sau Tet),Cong Ty TNHH In Duong Sat,Ha Noi,10.5
Nhan Vien Ky Thuat Nhan Viec Ngay,Cong Ty Co Phan Giai Phap Ky Thuat Viet,TP HCM,12.5
Nhan Vien Ky Thuat Nhan Viec Ngay,Cong Ty Co Phan Giai Phap Ky Thuat Viet,Binh Dinh,12.5
Nhan Vien Ky Thuat Nhan Viec Ngay,Cong Ty Co Phan Giai Phap Ky Thuat Viet,Ca Mau,12.5
Nhan Vien Ky Thuat Nhan Viec Ngay,Cong Ty Co Phan Giai Phap Ky Thuat Viet,Kien Giang,12.5
Nhan Vien Ky Thuat Nhan Viec Ngay,Cong Ty Co Phan Giai Phap Ky Thuat Viet,Quang Ngai,12.5
Truong Phong Kinh Doanh,Cong Ty TNHH Thiet Bi Tu Dong Bao Phuc,TP HCM,20.0
Nhan Vien Ky Thuat Smt,Cong Ty TNHH Nexcon Viet Nam,Bac Ninh,14.5
Ke Toan Thue,Cong Ty CP PT TM Va DT Bac Hai,Ha Noi,13.5
General Manager - Cong Ty Han Quoc Chuan Bi Hoat Dong (Upto 50 Trieu),Cong Ty TNHH Phat Trien Nhan Luc Quoc Gia Hrvalu,Ha Noi,45.0
Pattern / Cad Experienced Staffs,Cong ty TNHH Bando Vina,TP HCM,17.5
Nhan Vien Le Tan,Cong Ty CP Tt Va Tham Dinh Gia Tay Nam Bo-Siac,TP HCM,6.5
"Nhan Vien Ky Thuat Thoi Chai Lam Viec Tai Kcn Dong Nam, Cu Chi, Tp.HCM.",Cong Ty TNHH Bao Bi Alpla (Viet Nam),TP HCM,9.0
"Nhan Vien QC Line - Nganh Thuc Pham , Fmcg - Thu Dau Mot, Binh Duong",Cong Ty TNHH Lotte Viet Nam,Binh Duong,7.5
Nhan Vien Hanh Chinh - Nhan Su,Cong Ty Co Phan Song Truyen Thong,Ha Noi,8.5
Nhan Vien Kinh Doanh - Thu Nhap Len Den 15 Trieu,Cong Ty Tnhh San Xuat Thuong Mai K-Decor,Ha Noi,11.5
Giao Vien Anh Van - Quan 12,Trung Tam Ngoai Ngu Dong Phuong Moi,TP HCM,11.0
Nhan Vien Ky Thuat Livestream,Cong Ty TNHH Orro Home,TP HCM,12.0
Nhan Vien Quan Ly Kol / Koc - Biet Tieng Trung,Cong Ty TNHH Orro Home,TP HCM,15.0
Nhan Vien Livestream Ban Hang,Cong Ty TNHH Orro Home,TP HCM,14.0
Nhan Vien Giat Ui,Cong Ty Co Phan San Xuat - Thuong Mai - Dich Vu - Xuat Nhap Khau Long Thanh,TP HCM,7.0
Nhan Vien Thu Phi - Tram Thu Phi (Phu My Hung - Q7),Cong Ty Trach Nhiem Huu Han Phat Trien Phu My Hung,TP HCM,8.5
Nhan Vien Bao Ve Noi Bo - Di Lam Ngay,Cong Ty Trach Nhiem Huu Han Phat Trien Phu My Hung,TP HCM,7.5
Nhan Vien Bao Ve Truc Phong May Camera (Lam Viec Tai Bac Ninh),Cong Ty Trach Nhiem Huu Han Phat Trien Phu My Hung,Bac Ninh,6.0
"Tu Van Vien - CSKH (Nghi 2 Ngay / Tuan, Data, Laptop Co San)",Cong Ty TNHH Tele247 Global,Ha Noi,20.0
"Tu Van Vien - CSKH (Nghi 2 Ngay / Tuan, Data, Laptop Co San)",Cong Ty TNHH Tele247 Global,TP HCM,20.0
Nhan Vien Ke Toan - Di Lam Sau Tet,Cong Ty Co Phan Vlxd Minh Hanh,Ha Noi,14.0
Can Bo Ho So QA / QC,CONG TY TNHH XAY DUNG VA NOI THAT RICO,Ha Noi,15.0
Truong Phong Kinh Doanh Tour Du Lich,Cong Ty TNHH Mot Thanh Vien Thuong Mai Dich Vu Doi Xanh,TP HCM,32.5
Nhan Vien Thiet Ke Tour,Cong Ty TNHH Mot Thanh Vien Thuong Mai Dich Vu Doi Xanh,TP HCM,12.5
Nhan Vien Sale Tour Online,Cong Ty TNHH Mot Thanh Vien Thuong Mai Dich Vu Doi Xanh,TP HCM,20.0
Nhan Vien Ke Toan Tong Hop,Cong Ty Co Phan Tap Doan To Chuc Trien Lam Quoc Te Xay Dung Vietbuild,TP HCM,13.5
Nhan Vien Tap Vu Van Phong Va Can Ho (Di Lam Ngay),Dntn Nguyen Phong Lan,TP HCM,8.0
Ky Su Trung Cap Dien - Dien Lanh (Di Lam Ngay),Dntn Nguyen Phong Lan,TP HCM,10.5
Nhan Vien Thu Ngan Tham My Vien,CONG TY TNHH SAI GON NEW BEAUTY CENTER,TP HCM,9.0
Nhan Vien Ban Hang / Nhan Vien Khu Vui Choi (Lottemart Q.7),Cong Ty TNHH Aeon Fantasy Viet Nam,TP HCM,6.5
Nhan Vien Ban Hang / Huong Dan Tai Khu Vui Choi Tre Em (Full-Time Hoac Part-Time),Cong Ty TNHH Aeon Fantasy Viet Nam,TP HCM,6.5
Nhan Vien Ban Hang / Huong Dan Tai Khu Vui Choi Tre Em (Full-Time Hoac Part-Time),Cong Ty TNHH Aeon Fantasy Viet Nam,Binh Duong,6.5
Ky Su Hoa (Nhan Vien QC) - Di Lam Ngay,Cong Ty TNHH Hs,Long An,10.5
Nhan Vien May Mau,Cong Ty CP May Sai Gon 3,TP HCM,10.0
Nhan Vien May Mau,Cong Ty CP May Sai Gon 3,Dong Nai,10.0
Nhan Vien Ban Hang Kiem Phu Dong Goi,Co So Kinh Doanh Truong Phat,TP HCM,10.0
"Nhan Vien Ke Toan Tong Hop Tai Quan 7, Nha Be, Quan 8.",Cong Ty Co Phan Thiet Ke Noi That Trung Nam,TP HCM,13.5
Ky Su Xay Dung Cau Duong / Giao Thong,Cong Ty Co Phan San Xuat Cong Nghiep Xay Lap 3,Bac Lieu,20.0
Ky Su Xay Dung Cau Duong / Giao Thong,Cong Ty Co Phan San Xuat Cong Nghiep Xay Lap 3,Ca Mau,20.0
Ky Su Xay Dung Cau Duong / Giao Thong,Cong Ty Co Phan San Xuat Cong Nghiep Xay Lap 3,Can Tho,20.0
Ky Su Xay Dung Cau Duong / Giao Thong,Cong Ty Co Phan San Xuat Cong Nghiep Xay Lap 3,Soc Trang,20.0
Ky Su Xay Dung Cau Duong / Giao Thong,Cong Ty Co Phan San Xuat Cong Nghiep Xay Lap 3,Vinh Long,20.0
Nhan Vien Ky Thuat Dien (Nhan Viec Ngay),Cong Ty Trach Nhiem Huu Han Walla Vietnam,TP HCM,11.5
Nhan Vien Telesales,Cong Ty TNHH Vip Smart Business Solutions,Da Nang,21.5
Giam Sat Kinh  Doanh,Cong Ty Co Phan Ban Le Inmode,TP HCM,20.0
